id,purchase_price,purchase_date
158,3000,2022-10-20
158,3000,2022-09-30
158,3000,2022-09-08
158,10000,2022-08-22
158,10000,2022-07-31
158,3000,2022-07-10
158,3000,2022-06-17
158,10000,2022-05-31
158,5000,2022-05-12
158,5000,2022-04-17
158,10000,2022-03-29
159,3000,2022-12-29
159,1000,2022-12-11
159,10000,2022-11-15
159,10000,2022-10-24
159,10000,2022-09-29
159,5000,2022-09-06
159,10000,2022-08-22
159,3000,2022-08-06
159,3000,2022-07-19
159,10000,2022-07-02
159,3000,2022-06-07
159,5000,2022-05-24
159,3000,2022-05-01
159,10000,2022-04-08
159,1000,2022-03-24
159,5000,2022-03-08
159,10000,2022-02-26
159,10000,2022-02-04
159,5000,2022-01-14
160,5000,2022-10-07
160,3000,2022-09-18
160,10000,2022-09-01
160,10000,2022-08-15
160,3000,2022-07-22
160,10000,2022-07-01
160,3000,2022-06-18
160,5000,2022-06-05
160,10000,2022-05-13
160,10000,2022-04-22
160,3000,2022-04-03
160,10000,2022-03-09
160,5000,2022-02-11
160,5000,2022-01-17
160,3000,2022-01-01
160,5000,2021-12-23
160,3000,2021-12-07
160,3000,2021-11-18
160,3000,2021-10-29
160,5000,2021-10-08
161,1000,2022-11-26
161,3000,2022-11-11
161,5000,2022-10-22
161,5000,2022-10-03
161,5000,2022-09-14
161,1000,2022-08-23
161,1000,2022-07-30
161,5000,2022-07-09
161,10000,2022-06-14
161,1000,2022-05-22
161,3000,2022-05-08
161,1000,2022-04-18
161,10000,2022-04-03
162,3000,2022-12-14
162,10000,2022-11-29
162,3000,2022-11-15
162,3000,2022-11-01
162,5000,2022-10-13
162,3000,2022-09-25
162,1000,2022-09-09
162,10000,2022-08-22
162,10000,2022-08-02
162,10000,2022-07-12
162,5000,2022-06-29
162,3000,2022-06-10
162,10000,2022-05-21
163,10000,2022-11-22
163,3000,2022-11-08
163,3000,2022-10-16
163,5000,2022-09-25
163,1000,2022-09-09
163,10000,2022-08-19
163,5000,2022-08-06
163,3000,2022-07-19
163,10000,2022-06-27
163,5000,2022-06-10
163,3000,2022-05-24
163,1000,2022-05-05
163,5000,2022-04-10
164,5000,2022-10-29
164,10000,2022-10-09
164,5000,2022-09-24
164,3000,2022-09-07
164,10000,2022-08-19
164,3000,2022-08-04
164,10000,2022-07-14
164,5000,2022-06-23
164,3000,2022-05-30
164,10000,2022-05-14
164,5000,2022-04-27
164,5000,2022-04-04
164,1000,2022-03-10
164,5000,2022-02-19
165,5000,2022-11-12
165,10000,2022-10-26
165,3000,2022-10-07
165,5000,2022-09-23
165,5000,2022-09-06
165,10000,2022-08-20
165,3000,2022-08-04
165,10000,2022-07-15
165,5000,2022-07-01
165,5000,2022-06-10
165,3000,2022-05-17
166,5000,2022-12-22
166,5000,2022-11-29
166,10000,2022-11-14
166,3000,2022-10-25
166,10000,2022-10-03
166,1000,2022-09-10
166,1000,2022-08-21
166,5000,2022-08-01
166,5000,2022-07-12
166,10000,2022-06-18
166,1000,2022-06-01
166,5000,2022-05-20
166,5000,2022-04-28
166,5000,2022-04-14
166,10000,2022-03-27
166,1000,2022-03-03
167,10000,2022-12-06
167,10000,2022-11-15
167,10000,2022-10-27
167,1000,2022-10-10
167,5000,2022-09-27
167,5000,2022-09-08
167,10000,2022-08-24
167,3000,2022-08-04
167,10000,2022-07-18
167,10000,2022-07-01
167,3000,2022-06-12
167,3000,2022-05-24
167,10000,2022-05-04
168,3000,2022-12-02
168,1000,2022-11-09
168,3000,2022-10-17
168,10000,2022-09-23
168,10000,2022-09-05
168,5000,2022-08-22
168,3000,2022-07-27
168,3000,2022-07-06
168,3000,2022-06-20
168,3000,2022-05-25
168,5000,2022-05-06
168,10000,2022-04-16
168,5000,2022-03-21
168,3000,2022-03-03
168,3000,2022-02-04
168,3000,2022-01-11
168,5000,2021-12-13
168,10000,2021-11-22
168,3000,2021-11-03
169,10000,2022-10-26
169,5000,2022-10-01
169,3000,2022-09-17
169,5000,2022-08-19
169,10000,2022-07-30
169,3000,2022-07-08
169,3000,2022-06-18
169,10000,2022-05-24
169,3000,2022-05-05
169,10000,2022-04-17
169,5000,2022-04-01
169,3000,2022-03-14
169,10000,2022-02-27
169,5000,2022-02-04
169,10000,2022-01-14
170,10000,2022-12-31
170,10000,2022-12-16
170,10000,2022-11-25
170,3000,2022-10-28
170,5000,2022-10-12
170,3000,2022-09-28
170,1000,2022-09-07
170,1000,2022-08-06
170,5000,2022-07-19
170,5000,2022-06-25
170,5000,2022-06-02
170,10000,2022-05-16
170,10000,2022-04-30
170,3000,2022-04-18
170,3000,2022-04-01
170,10000,2022-03-07
170,3000,2022-02-15
170,3000,2022-01-22
170,3000,2021-12-29
170,3000,2021-12-07
170,1000,2021-11-14
170,5000,2021-10-24
171,10000,2022-11-12
171,10000,2022-10-20
171,10000,2022-10-08
171,3000,2022-09-21
171,1000,2022-09-03
171,3000,2022-08-14
171,10000,2022-07-21
171,3000,2022-07-03
171,3000,2022-06-11
171,5000,2022-05-16
171,10000,2022-04-27
171,3000,2022-04-08
171,3000,2022-03-23
171,5000,2022-03-02
171,3000,2022-02-06
171,5000,2022-01-24
171,10000,2022-01-01
171,10000,2021-12-05
171,10000,2021-11-16
171,3000,2021-10-20
171,5000,2021-10-02
171,5000,2021-09-14
171,3000,2021-08-20
171,3000,2021-08-01
172,10000,2022-10-03
172,5000,2022-09-14
172,10000,2022-08-29
172,1000,2022-08-02
172,10000,2022-07-14
172,3000,2022-06-29
172,5000,2022-05-30
172,1000,2022-05-10
172,10000,2022-04-25
172,10000,2022-04-09
172,10000,2022-03-24
172,10000,2022-03-03
172,5000,2022-02-06
172,1000,2022-01-24
172,5000,2022-01-07
172,5000,2021-12-24
172,3000,2021-11-20
173,1000,2022-12-26
173,3000,2022-11-30
173,5000,2022-11-09
173,10000,2022-10-17
173,5000,2022-10-06
173,5000,2022-09-13
173,3000,2022-08-31
173,1000,2022-08-11
173,10000,2022-07-16
173,5000,2022-06-20
173,5000,2022-05-25
173,3000,2022-05-04
173,10000,2022-04-17
173,10000,2022-03-29
173,1000,2022-03-01
173,5000,2022-02-08
173,10000,2022-01-22
173,10000,2022-01-07
173,10000,2021-12-14
173,5000,2021-11-20
173,5000,2021-10-30
173,10000,2021-10-02
173,10000,2021-09-02
173,5000,2021-08-10
173,3000,2021-07-22
173,3000,2021-07-06
174,3000,2022-10-08
174,3000,2022-09-22
174,5000,2022-08-25
174,5000,2022-08-06
174,3000,2022-07-18
174,1000,2022-06-26
174,3000,2022-06-02
174,3000,2022-05-13
174,3000,2022-04-25
174,5000,2022-04-15
174,10000,2022-03-22
174,10000,2022-03-02
174,10000,2022-02-16
174,5000,2022-01-31
175,10000,2022-12-18
175,5000,2022-11-25
175,10000,2022-11-12
175,3000,2022-10-25
175,1000,2022-10-11
175,5000,2022-10-01
175,1000,2022-09-09
175,3000,2022-08-16
175,1000,2022-07-28
175,10000,2022-07-11
175,3000,2022-06-21
175,3000,2022-06-04
175,1000,2022-05-08
175,3000,2022-04-07
175,5000,2022-03-20
175,5000,2022-03-02
176,10000,2022-11-24
176,10000,2022-11-09
176,3000,2022-10-19
176,3000,2022-10-03
176,3000,2022-09-14
176,10000,2022-08-27
176,10000,2022-08-02
176,5000,2022-07-16
176,3000,2022-06-26
176,5000,2022-06-02
176,5000,2022-05-13
176,1000,2022-04-27
176,3000,2022-04-13
176,10000,2022-03-23
176,10000,2022-03-02
176,3000,2022-02-13
177,5000,2022-10-08
177,5000,2022-09-12
177,10000,2022-08-27
177,5000,2022-08-05
177,5000,2022-07-17
177,5000,2022-06-29
177,10000,2022-06-11
177,10000,2022-05-17
177,1000,2022-04-30
177,10000,2022-04-06
177,3000,2022-03-22
177,10000,2022-02-24
177,3000,2022-02-06
177,3000,2022-01-20
177,5000,2021-12-30
177,3000,2021-12-07
178,3000,2022-12-01
178,1000,2022-11-09
178,3000,2022-10-20
178,5000,2022-10-05
178,1000,2022-09-14
178,1000,2022-08-10
178,1000,2022-07-22
178,5000,2022-07-06
178,5000,2022-06-16
178,3000,2022-05-26
178,3000,2022-05-12
178,1000,2022-04-20
178,10000,2022-03-31
178,3000,2022-03-09
178,3000,2022-02-15
178,3000,2022-01-30
179,10000,2022-11-01
179,3000,2022-10-17
179,1000,2022-10-04
179,10000,2022-09-10
179,3000,2022-08-12
179,10000,2022-07-18
179,3000,2022-07-01
179,1000,2022-06-13
179,3000,2022-05-21
179,10000,2022-05-03
179,3000,2022-04-10
179,10000,2022-03-27
179,3000,2022-03-12
179,10000,2022-02-18
179,10000,2022-01-22
179,3000,2022-01-10
179,5000,2021-12-21
179,10000,2021-11-30
179,5000,2021-11-14
179,3000,2021-10-27
179,10000,2021-10-10
180,5000,2022-11-04
180,5000,2022-10-04
180,10000,2022-09-15
180,3000,2022-08-26
180,3000,2022-08-06
180,3000,2022-07-23
180,3000,2022-06-22
180,10000,2022-06-01
180,5000,2022-05-13
180,10000,2022-04-13
180,3000,2022-03-31
180,5000,2022-03-12
181,5000,2022-12-29
181,10000,2022-12-09
181,3000,2022-11-19
181,3000,2022-11-03
181,3000,2022-10-08
181,3000,2022-09-17
181,5000,2022-08-25
181,10000,2022-08-02
181,3000,2022-07-14
181,5000,2022-06-26
181,5000,2022-06-02
181,1000,2022-05-16
181,10000,2022-04-26
181,5000,2022-04-12
181,3000,2022-03-20
181,5000,2022-03-04
182,1000,2022-11-24
182,10000,2022-10-30
182,5000,2022-10-15
182,1000,2022-09-13
182,5000,2022-08-18
182,10000,2022-08-09
182,5000,2022-07-10
182,5000,2022-06-26
182,5000,2022-06-08
182,3000,2022-05-15
182,10000,2022-04-25
182,5000,2022-03-31
182,3000,2022-03-11
182,10000,2022-02-21
182,10000,2022-02-06
182,3000,2022-01-12
182,5000,2021-12-26
182,5000,2021-12-05
183,3000,2022-11-09
183,5000,2022-10-17
183,3000,2022-09-24
183,5000,2022-08-25
183,3000,2022-08-04
183,10000,2022-07-16
183,1000,2022-06-26
183,3000,2022-06-08
183,5000,2022-05-24
183,5000,2022-05-11
183,3000,2022-04-15
183,1000,2022-04-02
183,3000,2022-03-10
183,3000,2022-02-15
184,5000,2022-12-09
184,10000,2022-11-22
184,10000,2022-11-02
184,5000,2022-10-14
184,3000,2022-09-20
184,5000,2022-09-02
184,5000,2022-08-12
184,1000,2022-08-02
184,10000,2022-07-21
184,5000,2022-06-27
184,3000,2022-06-06
184,10000,2022-05-25
184,3000,2022-05-03
184,5000,2022-04-10
184,5000,2022-03-22
184,5000,2022-03-07
184,1000,2022-02-18
184,10000,2022-02-01
184,10000,2022-01-19
184,5000,2022-01-02
184,10000,2021-12-13
184,3000,2021-11-21
185,3000,2022-10-08
185,10000,2022-09-16
185,1000,2022-09-01
185,10000,2022-08-17
185,10000,2022-07-28
185,1000,2022-07-08
185,3000,2022-06-21
185,10000,2022-06-04
185,5000,2022-05-18
185,10000,2022-05-04
185,5000,2022-04-19
185,5000,2022-04-01
185,10000,2022-03-15
185,5000,2022-02-19
185,10000,2022-02-03
185,3000,2022-01-16
185,5000,2021-12-19
186,1000,2022-10-27
186,10000,2022-10-08
186,5000,2022-09-20
186,3000,2022-09-02
186,1000,2022-08-14
186,1000,2022-07-30
186,5000,2022-07-09
186,1000,2022-06-16
186,3000,2022-06-01
186,3000,2022-05-07
186,5000,2022-04-24
186,5000,2022-03-23
186,3000,2022-03-10
186,1000,2022-02-17
186,3000,2022-01-27
187,5000,2022-11-20
187,3000,2022-11-04
187,5000,2022-10-17
187,3000,2022-09-25
187,10000,2022-08-31
187,5000,2022-08-08
187,10000,2022-07-24
187,10000,2022-07-06
187,10000,2022-06-09
187,5000,2022-05-14
187,10000,2022-04-23
187,1000,2022-04-02
188,10000,2022-10-06
188,5000,2022-09-17
188,10000,2022-08-24
188,1000,2022-08-03
188,10000,2022-07-06
188,3000,2022-06-15
188,5000,2022-05-27
188,3000,2022-04-30
188,5000,2022-04-10
188,10000,2022-03-22
188,3000,2022-02-28
188,5000,2022-02-06
188,3000,2022-01-30
189,10000,2022-11-07
189,3000,2022-10-13
189,5000,2022-09-23
189,5000,2022-08-27
189,3000,2022-07-25
189,5000,2022-07-03
189,3000,2022-06-16
189,5000,2022-05-26
189,10000,2022-05-08
189,3000,2022-04-20
189,3000,2022-04-01
189,5000,2022-03-07
189,3000,2022-02-18
189,10000,2022-02-03
189,5000,2022-01-12
189,3000,2021-12-16
189,1000,2021-11-25
189,5000,2021-11-06
189,3000,2021-10-18
189,10000,2021-09-24
189,10000,2021-09-09
189,10000,2021-08-23
190,10000,2022-10-21
190,5000,2022-10-03
190,3000,2022-09-14
190,3000,2022-08-18
190,3000,2022-07-31
190,5000,2022-07-11
190,10000,2022-06-14
190,10000,2022-05-22
190,5000,2022-04-26
190,5000,2022-04-11
190,3000,2022-03-16
190,10000,2022-02-19
190,3000,2022-02-02
190,5000,2022-01-15
190,10000,2022-01-03
191,1000,2022-11-23
191,3000,2022-11-06
191,10000,2022-10-13
191,3000,2022-09-24
191,3000,2022-09-01
191,1000,2022-08-13
191,5000,2022-07-21
191,1000,2022-07-04
191,1000,2022-06-16
191,5000,2022-06-01
191,3000,2022-05-07
191,3000,2022-04-15
191,3000,2022-04-02
191,3000,2022-03-11
191,3000,2022-02-23
191,3000,2022-02-01
191,1000,2022-01-12
192,3000,2022-12-15
192,3000,2022-12-02
192,3000,2022-11-07
192,1000,2022-10-14
192,1000,2022-09-19
192,3000,2022-09-04
192,1000,2022-08-08
192,10000,2022-07-16
192,1000,2022-06-23
192,1000,2022-05-30
192,1000,2022-05-01
192,10000,2022-04-01
192,3000,2022-03-01
192,1000,2022-02-07
193,3000,2022-11-09
193,10000,2022-10-18
193,3000,2022-09-29
193,5000,2022-09-06
193,3000,2022-08-14
193,5000,2022-08-01
193,3000,2022-07-10
193,5000,2022-06-17
193,1000,2022-05-21
193,10000,2022-05-04
193,3000,2022-04-19
193,5000,2022-03-23
193,3000,2022-03-10
193,3000,2022-02-14
193,10000,2022-01-25
193,5000,2022-01-11
193,3000,2021-12-24
194,1000,2022-11-10
194,1000,2022-10-25
194,1000,2022-10-10
194,3000,2022-09-14
194,3000,2022-08-28
194,1000,2022-08-08
194,3000,2022-07-14
194,1000,2022-06-28
194,1000,2022-06-16
194,1000,2022-05-26
194,5000,2022-05-10
194,10000,2022-04-19
194,10000,2022-03-23
194,10000,2022-03-09
195,1000,2022-10-05
195,5000,2022-09-14
195,5000,2022-08-29
195,10000,2022-08-12
195,5000,2022-07-26
195,3000,2022-07-11
195,3000,2022-06-21
195,1000,2022-06-01
195,5000,2022-05-14
195,10000,2022-04-21
195,10000,2022-03-30
195,10000,2022-03-06
195,3000,2022-02-07
195,5000,2022-01-13
195,10000,2021-12-23
195,5000,2021-12-06
195,10000,2021-11-16
196,5000,2022-12-03
196,5000,2022-11-14
196,10000,2022-10-24
196,10000,2022-10-15
196,10000,2022-09-24
196,10000,2022-09-09
196,3000,2022-08-20
196,3000,2022-07-30
196,3000,2022-07-05
196,3000,2022-06-18
196,3000,2022-06-03
196,3000,2022-05-16
196,5000,2022-04-27
196,10000,2022-04-06
197,10000,2022-11-15
197,10000,2022-10-20
197,3000,2022-10-07
197,3000,2022-09-21
197,3000,2022-09-05
197,3000,2022-08-15
197,10000,2022-07-27
197,5000,2022-07-05
197,10000,2022-06-15
197,10000,2022-05-27
197,3000,2022-05-08
197,5000,2022-04-16
197,5000,2022-03-29
197,3000,2022-03-07
198,3000,2022-12-22
198,3000,2022-11-25
198,5000,2022-11-08
198,3000,2022-10-27
198,10000,2022-10-09
198,3000,2022-09-19
198,10000,2022-08-30
198,3000,2022-08-11
198,3000,2022-07-16
198,3000,2022-06-28
198,10000,2022-06-07
198,3000,2022-05-18
198,10000,2022-04-23
198,10000,2022-04-09
198,3000,2022-03-25
198,5000,2022-03-01
198,3000,2022-02-06
198,3000,2022-01-24
198,3000,2022-01-05
199,5000,2022-11-20
199,5000,2022-11-01
199,3000,2022-10-09
199,5000,2022-09-25
199,1000,2022-09-09
199,10000,2022-08-25
199,1000,2022-07-28
199,3000,2022-07-10
199,5000,2022-06-10
199,5000,2022-05-24
199,5000,2022-05-08
199,1000,2022-04-15
199,5000,2022-03-22
200,1000,2022-12-04
200,1000,2022-11-05
200,5000,2022-10-08
200,3000,2022-09-22
200,5000,2022-09-01
200,5000,2022-08-10
200,3000,2022-07-15
200,3000,2022-07-01
200,3000,2022-06-07
200,5000,2022-05-17
200,1000,2022-04-26
200,5000,2022-04-03
200,5000,2022-03-09
200,1000,2022-02-15
200,1000,2022-01-24
201,3000,2022-12-16
201,3000,2022-11-19
201,3000,2022-10-20
201,3000,2022-09-30
202,3000,2022-12-05
202,5000,2022-11-14
202,10000,2022-10-24
203,1000,2022-10-13
203,1000,2022-09-23
204,3000,2022-12-17
204,3000,2022-11-30
205,1000,2022-12-15
205,3000,2022-12-02
206,10000,2022-12-02
206,3000,2022-11-14
206,10000,2022-10-25
207,10000,2022-10-31
207,5000,2022-10-13
208,3000,2022-10-10
209,5000,2022-12-25
209,10000,2022-12-13
209,5000,2022-11-25
210,3000,2022-11-06
211,3000,2022-10-27
211,10000,2022-10-04
212,10000,2022-10-11
212,10000,2022-09-28
213,10000,2022-12-31
213,1000,2022-12-12
214,5000,2022-12-01
215,3000,2022-11-12
216,3000,2022-10-30
216,3000,2022-10-06
216,5000,2022-09-20
216,5000,2022-08-21
216,1000,2022-07-28
217,3000,2022-12-30
217,5000,2022-11-30
218,3000,2022-10-17
219,3000,2022-11-30
219,5000,2022-11-06
220,3000,2022-11-29
220,5000,2022-11-10
220,1000,2022-10-24
221,3000,2022-10-18
222,1000,2022-12-28
222,10000,2022-12-12
223,1000,2022-10-31
223,3000,2022-10-10
224,10000,2022-10-04
225,5000,2022-12-19
226,10000,2022-12-05
226,3000,2022-11-20
227,5000,2022-12-27
227,5000,2022-12-06
227,3000,2022-11-11
227,10000,2022-10-16
228,3000,2022-11-20
229,10000,2022-11-12
230,10000,2022-10-14
231,10000,2022-12-11
231,10000,2022-12-01
232,5000,2022-11-02
232,3000,2022-10-14
232,1000,2022-09-26
232,10000,2022-09-07
233,5000,2022-11-19
234,10000,2022-12-17
235,1000,2022-11-07
235,1000,2022-10-12
235,1000,2022-09-26
236,3000,2022-12-27
237,5000,2022-11-02
238,5000,2022-11-11
238,1000,2022-10-25
238,3000,2022-10-10
238,3000,2022-09-23
239,3000,2022-10-05
239,10000,2022-09-07
240,10000,2022-12-21
241,5000,2022-12-20
241,3000,2022-12-06
241,10000,2022-11-19
242,5000,2022-10-07
242,3000,2022-09-08
242,1000,2022-08-15
242,1000,2022-07-11
242,5000,2022-06-13
242,10000,2022-05-21
243,10000,2022-11-04
244,5000,2022-10-26
244,10000,2022-10-01
244,1000,2022-09-19
245,1000,2022-10-30
245,1000,2022-10-08
245,5000,2022-09-23
245,3000,2022-09-04
245,10000,2022-08-16
245,5000,2022-07-30
246,5000,2022-12-20
246,10000,2022-11-27
246,5000,2022-11-02
247,5000,2022-10-19
247,5000,2022-10-03
248,3000,2022-11-07
249,10000,2022-11-08
250,10000,2022-11-05
250,10000,2022-10-16
251,10000,2022-12-01
251,10000,2022-11-10
252,3000,2022-11-03
252,5000,2022-10-15
253,5000,2022-11-21
254,3000,2022-11-06
255,3000,2022-10-04
255,10000,2022-09-16
255,10000,2022-09-02
256,1000,2022-12-23
256,1000,2022-12-05
256,1000,2022-11-15
256,5000,2022-11-03
257,1000,2022-10-12
258,3000,2022-10-11
258,1000,2022-09-30
259,5000,2022-12-16
259,3000,2022-11-19
259,1000,2022-10-30
259,1000,2022-10-09
260,3000,2022-11-04
260,3000,2022-10-17
260,5000,2022-09-25
260,10000,2022-08-30
261,3000,2022-12-24
261,5000,2022-12-06
262,1000,2022-12-07
262,10000,2022-11-18
262,3000,2022-10-30
263,1000,2022-10-18
263,5000,2022-10-01
263,5000,2022-09-21
264,10000,2022-11-08
264,10000,2022-10-16
264,5000,2022-09-21
265,3000,2022-11-11
265,5000,2022-10-28
265,3000,2022-10-10
266,3000,2022-10-20
267,3000,2022-11-21
267,5000,2022-10-31
268,1000,2022-10-18
268,1000,2022-10-05
268,1000,2022-09-17
269,1000,2022-11-22
270,3000,2022-12-09
270,10000,2022-11-19
270,5000,2022-10-13
271,5000,2022-11-17
271,5000,2022-10-26
272,1000,2022-11-13
273,10000,2022-11-08
274,3000,2022-12-31
274,1000,2022-12-14
275,3000,2022-10-11
275,10000,2022-09-29
276,1000,2022-10-20
276,1000,2022-09-24
277,10000,2022-12-09
278,3000,2022-10-17
279,5000,2022-11-09
280,5000,2022-11-29
280,5000,2022-11-10
281,3000,2022-11-15
281,5000,2022-10-22
282,5000,2022-12-12
282,5000,2022-11-21
283,10000,2022-11-23
283,3000,2022-10-29
283,10000,2022-10-15
284,3000,2022-11-14
284,10000,2022-10-28
285,10000,2022-11-14
285,3000,2022-10-22
285,3000,2022-10-01
285,10000,2022-09-16
285,3000,2022-08-31
286,5000,2022-10-19
287,10000,2022-11-13
288,3000,2022-12-03
288,1000,2022-11-15
289,3000,2022-10-10
289,3000,2022-09-24
289,5000,2022-09-08
290,10000,2022-12-10
290,3000,2022-11-15
290,5000,2022-10-20
291,5000,2022-12-01
291,3000,2022-11-11
292,3000,2022-11-29
293,5000,2022-10-21
293,5000,2022-10-03
293,1000,2022-09-18
293,5000,2022-08-31
293,1000,2022-08-11
293,5000,2022-07-14
293,3000,2022-06-22
293,10000,2022-06-05
294,5000,2022-12-07
294,5000,2022-11-19
295,1000,2022-10-27
296,10000,2022-10-10
296,10000,2022-09-19
296,5000,2022-08-26
296,5000,2022-08-04
296,1000,2022-07-12
297,10000,2022-11-07
297,3000,2022-10-19
297,3000,2022-09-25
297,3000,2022-09-03
297,10000,2022-08-16
298,3000,2022-10-31
298,3000,2022-10-11
298,3000,2022-09-20
298,10000,2022-08-29
299,1000,2022-12-31
300,5000,2022-11-08
300,5000,2022-10-18
301,5000,2022-10-08
302,1000,2022-10-28
302,5000,2022-10-13
303,3000,2022-11-08
303,1000,2022-10-12
304,5000,2022-12-23
304,10000,2022-12-06
305,3000,2022-10-14
306,10000,2022-11-23
307,3000,2022-10-10
307,5000,2022-09-18
308,10000,2022-12-29
309,3000,2022-12-28
310,3000,2022-11-07
310,3000,2022-10-08
311,10000,2022-12-13
311,1000,2022-11-21
311,3000,2022-11-02
312,5000,2022-11-15
313,3000,2022-12-24
314,1000,2022-12-25
314,3000,2022-12-03
315,3000,2022-12-31
315,10000,2022-12-05
316,5000,2022-10-20
316,10000,2022-09-21
316,3000,2022-09-02
317,10000,2022-12-03
318,5000,2022-12-15
318,3000,2022-11-21
318,10000,2022-11-04
319,1000,2022-11-18
320,10000,2022-11-05
320,10000,2022-10-09
321,10000,2022-10-19
321,10000,2022-09-24
321,10000,2022-09-09
322,1000,2022-11-25
322,10000,2022-11-08
322,1000,2022-10-22
322,1000,2022-10-11
322,5000,2022-09-18
322,3000,2022-08-29
323,5000,2022-11-22
324,3000,2022-12-24
324,3000,2022-11-26
324,5000,2022-11-01
325,5000,2022-11-29
326,3000,2022-12-17
326,10000,2022-11-26
327,5000,2022-12-17
328,3000,2022-12-19
328,10000,2022-11-29
329,5000,2022-12-21
330,5000,2022-11-25
330,3000,2022-11-09
331,5000,2022-10-14
331,5000,2022-09-21
332,3000,2022-12-26
332,10000,2022-12-11
332,3000,2022-11-19
333,10000,2022-12-16
333,3000,2022-11-22
333,10000,2022-11-05
333,3000,2022-10-13
333,5000,2022-09-23
333,3000,2022-09-09
334,10000,2022-10-15
335,10000,2022-10-08
336,3000,2022-12-15
336,5000,2022-11-27
337,1000,2022-10-12
338,1000,2022-11-12
338,5000,2022-10-21
338,10000,2022-10-08
339,3000,2022-12-05
339,5000,2022-11-15
340,3000,2022-12-11
341,3000,2022-11-20
342,10000,2022-11-19
342,10000,2022-10-30
342,5000,2022-10-12
342,5000,2022-09-23
343,10000,2022-11-15
343,1000,2022-11-02
343,3000,2022-10-11
343,5000,2022-09-30
343,10000,2022-09-14
344,3000,2022-12-01
345,5000,2022-11-28
346,3000,2022-11-03
346,10000,2022-10-13
346,5000,2022-09-20
347,3000,2022-11-10
347,1000,2022-10-26
347,5000,2022-10-05
347,3000,2022-09-11
348,3000,2022-10-20
348,5000,2022-10-01
348,1000,2022-09-17
349,10000,2022-12-23
350,5000,2022-12-04
351,10000,2022-10-25
352,3000,2022-11-24
352,5000,2022-11-04
352,3000,2022-10-19
352,10000,2022-09-28
353,10000,2022-11-05
354,5000,2022-10-16
355,5000,2022-12-29
355,10000,2022-12-11
355,1000,2022-11-30
356,5000,2022-10-16
356,10000,2022-09-24
356,5000,2022-09-13
357,5000,2022-12-03
357,5000,2022-11-06
358,3000,2022-10-13
358,3000,2022-10-03
358,1000,2022-09-17
359,10000,2022-12-23
359,10000,2022-12-10
360,3000,2022-12-01
361,3000,2022-12-01
362,1000,2022-11-13
362,3000,2022-10-21
362,5000,2022-10-04
363,3000,2022-11-21
363,10000,2022-11-02
363,3000,2022-10-18
364,5000,2022-12-31
365,3000,2022-12-15
365,3000,2022-11-30
365,3000,2022-11-15
365,5000,2022-10-30
365,3000,2022-10-12
365,10000,2022-09-21
366,10000,2022-12-15
366,3000,2022-11-20
367,10000,2022-10-07
367,5000,2022-09-21
368,5000,2022-10-23
369,5000,2022-12-17
370,5000,2022-10-17
371,10000,2022-12-24
371,5000,2022-12-06
372,3000,2022-12-02
373,5000,2022-11-22
373,5000,2022-11-06
373,3000,2022-10-13
373,5000,2022-09-24
373,5000,2022-08-29
374,1000,2022-10-20
374,3000,2022-10-02
375,10000,2022-11-13
376,3000,2022-11-22
376,3000,2022-10-27
377,5000,2022-12-16
377,3000,2022-11-24
377,3000,2022-11-11
378,5000,2022-11-09
378,1000,2022-10-15
379,5000,2022-10-11
379,3000,2022-09-28
379,3000,2022-09-09
380,1000,2022-10-18
380,10000,2022-09-27
381,1000,2022-10-22
381,1000,2022-09-24
382,10000,2022-11-20
382,1000,2022-10-27
382,10000,2022-10-05
383,3000,2022-12-21
383,1000,2022-12-05
383,10000,2022-11-12
384,10000,2022-10-13
384,10000,2022-09-25
384,10000,2022-09-07
384,10000,2022-08-19
384,5000,2022-07-20
385,10000,2022-10-13
385,5000,2022-09-29
385,1000,2022-09-11
385,10000,2022-08-18
386,3000,2022-12-12
387,3000,2022-11-19
388,3000,2022-11-16
388,3000,2022-10-29
388,3000,2022-10-08
388,10000,2022-09-27
389,10000,2022-10-25
390,3000,2022-11-15
391,5000,2022-10-06
391,3000,2022-09-09
392,1000,2022-11-16
392,5000,2022-10-26
392,10000,2022-10-03
392,10000,2022-09-15
393,3000,2022-12-04
393,5000,2022-11-07
394,10000,2022-11-16
395,3000,2022-10-19
395,3000,2022-09-27
396,5000,2022-12-06
397,5000,2022-12-14
397,5000,2022-11-27
397,1000,2022-11-08
397,3000,2022-10-25
398,10000,2022-11-03
398,3000,2022-10-12
398,10000,2022-09-22
399,3000,2022-11-24
399,5000,2022-11-08
399,5000,2022-10-20
400,10000,2022-10-24
401,1000,2022-03-31
401,5000,2022-03-14
401,5000,2022-02-26
401,1000,2022-02-07
401,5000,2022-01-16
401,1000,2022-01-06
401,3000,2021-12-25
401,1000,2021-11-30
402,5000,2022-05-23
402,5000,2022-04-30
402,5000,2022-04-04
402,5000,2022-03-16
402,3000,2022-02-26
402,10000,2022-02-07
402,10000,2022-01-23
402,3000,2021-12-30
402,5000,2021-12-03
402,3000,2021-11-19
402,3000,2021-10-25
403,5000,2022-08-01
403,3000,2022-07-15
403,10000,2022-06-29
403,3000,2022-06-10
403,5000,2022-05-26
403,1000,2022-05-05
403,3000,2022-04-23
403,5000,2022-03-31
403,10000,2022-03-03
403,1000,2022-02-13
